TACC:  Starting up job 3271467 
TACC:  Starting parallel tasks... 
msgPrefix	npes	pts_per_core	eleOrder	treeSortSz	treeConstructionSz	treeBalancingSz	constrNumNodes	treeMatvecSz	matvecNumNodes	sort(min)	sort(mean)	sort(max)	constr(min)	constr(mean)	constr(max)	bal(min)	bal(mean)	bal(max)	adaptive_oda(min)	adaptive_oda(mean)	adaptive_oda(max)	matvec(min)	matvec(mean)	matvec(max)	ghostexchange(min)	ghostexchange(mean)	ghostexchange(max)	topdown(min)	topdown(mean)	topdown(max)	bottomup(min)	bottomup(mean)	bottomup(max)	treeinterior(min)	treeinterior(mean)	treeinterior(max)	elemental(min)	elemental(mean)	elemental(max)	
weak	1	100	1	100	3076	16516	8689	21226	11894	0.000113964	0.000113964	0.000113964	0.00171113	0.00171113	0.00171113	0.182869	0.182869	0.182869	0.864407	0.864407	0.864407	1.55484	1.55484	1.55484	0	0	0	0.102504	0.102504	0.102504	0.0170739	0.0170739	0.0170739	0.620707	0.620707	0.620707	0.59351	0.59351	0.59351	
TACC:  Shutdown complete. Exiting. 

TACC:  Starting up job 3271467 
TACC:  Starting parallel tasks... 
msgPrefix	npes	pts_per_core	eleOrder	treeSortSz	treeConstructionSz	treeBalancingSz	constrNumNodes	treeMatvecSz	matvecNumNodes	sort(min)	sort(mean)	sort(max)	constr(min)	constr(mean)	constr(max)	bal(min)	bal(mean)	bal(max)	adaptive_oda(min)	adaptive_oda(mean)	adaptive_oda(max)	matvec(min)	matvec(mean)	matvec(max)	ghostexchange(min)	ghostexchange(mean)	ghostexchange(max)	topdown(min)	topdown(mean)	topdown(max)	bottomup(min)	bottomup(mean)	bottomup(max)	treeinterior(min)	treeinterior(mean)	treeinterior(max)	elemental(min)	elemental(mean)	elemental(max)	
weak	2	100	1	200	3706	99331	67710	118141	81297	7.60555e-05	7.90358e-05	8.2016e-05	0.000835896	0.000840425	0.000844955	0.213306	0.213314	0.213322	3.14276	3.14279	3.14283	3.29654	3.71517	4.1338	0.00141764	0.210706	0.419994	0.29467	0.332263	0.369856	0.0437667	0.0499227	0.0560787	1.28902	1.45137	1.61372	1.16152	1.30938	1.45725	
TACC:  Shutdown complete. Exiting. 

TACC:  Starting up job 3271467 
TACC:  Starting parallel tasks... 
msgPrefix	npes	pts_per_core	eleOrder	treeSortSz	treeConstructionSz	treeBalancingSz	constrNumNodes	treeMatvecSz	matvecNumNodes	sort(min)	sort(mean)	sort(max)	constr(min)	constr(mean)	constr(max)	bal(min)	bal(mean)	bal(max)	adaptive_oda(min)	adaptive_oda(mean)	adaptive_oda(max)	matvec(min)	matvec(mean)	matvec(max)	ghostexchange(min)	ghostexchange(mean)	ghostexchange(max)	topdown(min)	topdown(mean)	topdown(max)	bottomup(min)	bottomup(mean)	bottomup(max)	treeinterior(min)	treeinterior(mean)	treeinterior(max)	elemental(min)	elemental(mean)	elemental(max)	
weak	4	100	1	400	4966	175171	121905	190126	133254	9.39369e-05	0.000109971	0.000128031	0.00080204	0.000811279	0.000818968	0.243678	0.243701	0.243728	3.29274	3.29282	3.29288	2.43969	3.10185	3.8452	0.00150967	0.37245	0.705201	0.229039	0.292903	0.360644	0.0326951	0.0431968	0.0533993	0.928921	1.17785	1.472	0.847975	1.07711	1.33743	
TACC:  Shutdown complete. Exiting. 

TACC:  Starting up job 3271467 
TACC:  Starting parallel tasks... 
msgPrefix	npes	pts_per_core	eleOrder	treeSortSz	treeConstructionSz	treeBalancingSz	constrNumNodes	treeMatvecSz	matvecNumNodes	sort(min)	sort(mean)	sort(max)	constr(min)	constr(mean)	constr(max)	bal(min)	bal(mean)	bal(max)	adaptive_oda(min)	adaptive_oda(mean)	adaptive_oda(max)	matvec(min)	matvec(mean)	matvec(max)	ghostexchange(min)	ghostexchange(mean)	ghostexchange(max)	topdown(min)	topdown(mean)	topdown(max)	bottomup(min)	bottomup(mean)	bottomup(max)	treeinterior(min)	treeinterior(mean)	treeinterior(max)	elemental(min)	elemental(mean)	elemental(max)	
weak	8	100	1	800	6871	220171	156203	237091	168036	0.000202894	0.000210881	0.000222921	0.0010581	0.00107166	0.00108314	0.234838	0.234848	0.234858	4.43987	4.43992	4.43998	1.45097	2.03079	2.64736	0.00139022	0.309588	0.599211	0.139635	0.201853	0.269778	0.0194457	0.0289991	0.0375679	0.557637	0.755366	0.995903	0.500444	0.69408	0.899906	
TACC:  Shutdown complete. Exiting. 

TACC:  Starting up job 3271467 
TACC:  Starting parallel tasks... 
msgPrefix	npes	pts_per_core	eleOrder	treeSortSz	treeConstructionSz	treeBalancingSz	constrNumNodes	treeMatvecSz	matvecNumNodes	sort(min)	sort(mean)	sort(max)	constr(min)	constr(mean)	constr(max)	bal(min)	bal(mean)	bal(max)	adaptive_oda(min)	adaptive_oda(mean)	adaptive_oda(max)	matvec(min)	matvec(mean)	matvec(max)	ghostexchange(min)	ghostexchange(mean)	ghostexchange(max)	topdown(min)	topdown(mean)	topdown(max)	bottomup(min)	bottomup(mean)	bottomup(max)	treeinterior(min)	treeinterior(mean)	treeinterior(max)	elemental(min)	elemental(mean)	elemental(max)	
weak	16	100	1	1600	11836	286531	202059	281371	198243	0.000210047	0.000276327	0.000298023	0.00133801	0.00134778	0.00135803	0.280627	0.28064	0.280647	4.0502	4.05043	4.05052	1.2196	1.23944	1.26671	0.00156355	0.0149978	0.0245166	0.123953	0.128069	0.134751	0.0168226	0.0179865	0.0189335	0.439671	0.453409	0.464835	0.411937	0.417823	0.424984	
TACC:  Shutdown complete. Exiting. 

TACC:  Starting up job 3271467 
TACC:  Starting parallel tasks... 
msgPrefix	npes	pts_per_core	eleOrder	treeSortSz	treeConstructionSz	treeBalancingSz	constrNumNodes	treeMatvecSz	matvecNumNodes	sort(min)	sort(mean)	sort(max)	constr(min)	constr(mean)	constr(max)	bal(min)	bal(mean)	bal(max)	adaptive_oda(min)	adaptive_oda(mean)	adaptive_oda(max)	matvec(min)	matvec(mean)	matvec(max)	ghostexchange(min)	ghostexchange(mean)	ghostexchange(max)	topdown(min)	topdown(mean)	topdown(max)	bottomup(min)	bottomup(mean)	bottomup(max)	treeinterior(min)	treeinterior(mean)	treeinterior(max)	elemental(min)	elemental(mean)	elemental(max)	
weak	32	100	1	3200	20896	365581	257350	369556	260197	0.000535965	0.000603929	0.000634909	0.00204301	0.00206952	0.00209212	0.293952	0.293963	0.293975	6.22045	6.22075	6.22095	0.592784	0.923675	1.2288	0.00107265	0.153977	0.319449	0.0534718	0.102876	0.143229	0.00795007	0.0138431	0.0183043	0.220819	0.333668	0.445062	0.202405	0.304179	0.403927	
TACC:  Shutdown complete. Exiting. 

TACC:  Starting up job 3271467 
TACC:  Starting parallel tasks... 
msgPrefix	npes	pts_per_core	eleOrder	treeSortSz	treeConstructionSz	treeBalancingSz	constrNumNodes	treeMatvecSz	matvecNumNodes	sort(min)	sort(mean)	sort(max)	constr(min)	constr(mean)	constr(max)	bal(min)	bal(mean)	bal(max)	adaptive_oda(min)	adaptive_oda(mean)	adaptive_oda(max)	matvec(min)	matvec(mean)	matvec(max)	ghostexchange(min)	ghostexchange(mean)	ghostexchange(max)	topdown(min)	topdown(mean)	topdown(max)	bottomup(min)	bottomup(mean)	bottomup(max)	treeinterior(min)	treeinterior(mean)	treeinterior(max)	elemental(min)	elemental(mean)	elemental(max)	
weak	64	100	1	6400	38641	503026	359841	507016	363242	0.00256586	0.00354606	0.00397801	0.00248408	0.00260218	0.00265813	0.358084	0.358128	0.358147	5.67551	5.67616	5.67646	0.397044	0.681251	0.932266	0.00107002	0.126953	0.26926	0.0332808	0.0822736	0.123039	0.00525355	0.0105071	0.0145612	0.154416	0.241847	0.329173	0.138853	0.217923	0.292141	
TACC:  Shutdown complete. Exiting. 

TACC:  Starting up job 3271467 
TACC:  Starting parallel tasks... 
msgPrefix	npes	pts_per_core	eleOrder	treeSortSz	treeConstructionSz	treeBalancingSz	constrNumNodes	treeMatvecSz	matvecNumNodes	sort(min)	sort(mean)	sort(max)	constr(min)	constr(mean)	constr(max)	bal(min)	bal(mean)	bal(max)	adaptive_oda(min)	adaptive_oda(mean)	adaptive_oda(max)	matvec(min)	matvec(mean)	matvec(max)	ghostexchange(min)	ghostexchange(mean)	ghostexchange(max)	topdown(min)	topdown(mean)	topdown(max)	bottomup(min)	bottomup(mean)	bottomup(max)	treeinterior(min)	treeinterior(mean)	treeinterior(max)	elemental(min)	elemental(mean)	elemental(max)	
