TACC:  Starting up job 3269771 
TACC:  Starting parallel tasks... 
msgPrefix	npes	pts_per_core	eleOrder	treeSortSz	treeConstructionSz	treeBalancingSz	constrNumNodes	treeMatvecSz	matvecNumNodes	sort(min)	sort(mean)	sort(max)	constr(min)	constr(mean)	constr(max)	bal(min)	bal(mean)	bal(max)	adaptive_oda(min)	adaptive_oda(mean)	adaptive_oda(max)	ghostexchange(min)	ghostexchange(mean)	ghostexchange(max)	topdown(min)	topdown(mean)	topdown(max)	bottomup(min)	bottomup(mean)	bottomup(max)	treeinterior(min)	treeinterior(mean)	treeinterior(max)	elemental(min)	elemental(mean)	elemental(max)	
weak	1	100	1	100	1156	3541	2674	6106	4649	5.60284e-05	5.60284e-05	5.60284e-05	0.000378132	0.000378132	0.000378132	0.0214739	0.0214739	0.0214739	0.64679	0.64679	0.64679	0	0	0	2.82856e-07	2.82856e-07	2.82856e-07	5.94163e-08	5.94163e-08	5.94163e-08	4.03079e-05	4.03079e-05	4.03079e-05	2.54779e-06	2.54779e-06	2.54779e-06	
TACC:  Shutdown complete. Exiting. 

TACC:  Starting up job 3269771 
TACC:  Starting parallel tasks... 
msgPrefix	npes	pts_per_core	eleOrder	treeSortSz	treeConstructionSz	treeBalancingSz	constrNumNodes	treeMatvecSz	matvecNumNodes	sort(min)	sort(mean)	sort(max)	constr(min)	constr(mean)	constr(max)	bal(min)	bal(mean)	bal(max)	adaptive_oda(min)	adaptive_oda(mean)	adaptive_oda(max)	ghostexchange(min)	ghostexchange(mean)	ghostexchange(max)	topdown(min)	topdown(mean)	topdown(max)	bottomup(min)	bottomup(mean)	bottomup(max)	treeinterior(min)	treeinterior(mean)	treeinterior(max)	elemental(min)	elemental(mean)	elemental(max)	
weak	2	100	1	200	1756	28336	21578	30841	23191	4.79221e-05	5.04255e-05	5.29289e-05	0.000319958	0.000321507	0.000323057	0.031945	0.031948	0.031951	0.82218	0.822188	0.822195	2.54989e-05	0.00261189	0.00519829	3.92695e-07	3.93859e-07	3.95023e-07	6.79145e-08	6.89355e-08	6.99565e-08	3.65125e-05	3.66958e-05	3.68791e-05	2.21208e-06	2.223e-06	2.23393e-06	
TACC:  Shutdown complete. Exiting. 

TACC:  Starting up job 3269771 
TACC:  Starting parallel tasks... 
msgPrefix	npes	pts_per_core	eleOrder	treeSortSz	treeConstructionSz	treeBalancingSz	constrNumNodes	treeMatvecSz	matvecNumNodes	sort(min)	sort(mean)	sort(max)	constr(min)	constr(mean)	constr(max)	bal(min)	bal(mean)	bal(max)	adaptive_oda(min)	adaptive_oda(mean)	adaptive_oda(max)	ghostexchange(min)	ghostexchange(mean)	ghostexchange(max)	topdown(min)	topdown(mean)	topdown(max)	bottomup(min)	bottomup(mean)	bottomup(max)	treeinterior(min)	treeinterior(mean)	treeinterior(max)	elemental(min)	elemental(mean)	elemental(max)	
weak	4	100	1	400	2731	46276	33673	47506	34590	4.91142e-05	0.00011903	0.000143051	0.000332832	0.000336468	0.000339031	0.0409799	0.0409873	0.0409958	0.799008	0.799068	0.799132	2.55704e-05	0.00475797	0.00841862	4.16388e-07	4.29929e-07	4.3876e-07	7.13642e-08	7.39734e-08	7.6068e-08	3.811e-05	3.87988e-05	3.95374e-05	2.34995e-06	2.35892e-06	2.37655e-06	
TACC:  Shutdown complete. Exiting. 

TACC:  Starting up job 3269771 
TACC:  Starting parallel tasks... 
msgPrefix	npes	pts_per_core	eleOrder	treeSortSz	treeConstructionSz	treeBalancingSz	constrNumNodes	treeMatvecSz	matvecNumNodes	sort(min)	sort(mean)	sort(max)	constr(min)	constr(mean)	constr(max)	bal(min)	bal(mean)	bal(max)	adaptive_oda(min)	adaptive_oda(mean)	adaptive_oda(max)	ghostexchange(min)	ghostexchange(mean)	ghostexchange(max)	topdown(min)	topdown(mean)	topdown(max)	bottomup(min)	bottomup(mean)	bottomup(max)	treeinterior(min)	treeinterior(mean)	treeinterior(max)	elemental(min)	elemental(mean)	elemental(max)	
weak	8	100	1	800	5356	77776	54468	78481	54762	8.98838e-05	9.71854e-05	0.000104904	0.000440836	0.000448376	0.000452995	0.0446861	0.0446917	0.044698	0.870178	0.870234	0.870304	3.06726e-05	0.00028154	0.000479841	4.40844e-07	4.56788e-07	4.68214e-07	7.3747e-08	7.71125e-08	7.90503e-08	3.80676e-05	3.96931e-05	4.11473e-05	2.37864e-06	2.43074e-06	2.47935e-06	
TACC:  Shutdown complete. Exiting. 

TACC:  Starting up job 3269771 
TACC:  Starting parallel tasks... 
msgPrefix	npes	pts_per_core	eleOrder	treeSortSz	treeConstructionSz	treeBalancingSz	constrNumNodes	treeMatvecSz	matvecNumNodes	sort(min)	sort(mean)	sort(max)	constr(min)	constr(mean)	constr(max)	bal(min)	bal(mean)	bal(max)	adaptive_oda(min)	adaptive_oda(mean)	adaptive_oda(max)	ghostexchange(min)	ghostexchange(mean)	ghostexchange(max)	topdown(min)	topdown(mean)	topdown(max)	bottomup(min)	bottomup(mean)	bottomup(max)	treeinterior(min)	treeinterior(mean)	treeinterior(max)	elemental(min)	elemental(mean)	elemental(max)	
weak	16	100	1	1600	9526	111226	77071	119611	83787	0.000128984	0.000160679	0.000184059	0.000568151	0.000571847	0.000576019	0.047066	0.0470705	0.047075	1.03891	1.03903	1.0391	3.10779e-05	0.00126632	0.00294858	4.72001e-07	4.92565e-07	5.24037e-07	7.38315e-08	7.9358e-08	8.27939e-08	3.86114e-05	4.02987e-05	4.11461e-05	2.40243e-06	2.45679e-06	2.49997e-06	
TACC:  Shutdown complete. Exiting. 

TACC:  Starting up job 3269771 
TACC:  Starting parallel tasks... 
msgPrefix	npes	pts_per_core	eleOrder	treeSortSz	treeConstructionSz	treeBalancingSz	constrNumNodes	treeMatvecSz	matvecNumNodes	sort(min)	sort(mean)	sort(max)	constr(min)	constr(mean)	constr(max)	bal(min)	bal(mean)	bal(max)	adaptive_oda(min)	adaptive_oda(mean)	adaptive_oda(max)	ghostexchange(min)	ghostexchange(mean)	ghostexchange(max)	topdown(min)	topdown(mean)	topdown(max)	bottomup(min)	bottomup(mean)	bottomup(max)	treeinterior(min)	treeinterior(mean)	treeinterior(max)	elemental(min)	elemental(mean)	elemental(max)	
weak	32	100	1	3200	17851	183661	128734	199096	139863	0.000216007	0.000258446	0.000313044	0.000915051	0.000923745	0.000931978	0.069881	0.0698884	0.069896	1.38038	1.38075	1.38091	3.3927e-05	0.00368058	0.00700181	4.93731e-07	5.73e-07	6.65479e-07	7.76634e-08	8.91252e-08	9.77658e-08	4.22048e-05	4.39965e-05	4.5861e-05	2.51494e-06	2.67028e-06	2.82249e-06	
TACC:  Shutdown complete. Exiting. 

TACC:  Starting up job 3269771 
TACC:  Starting parallel tasks... 
msgPrefix	npes	pts_per_core	eleOrder	treeSortSz	treeConstructionSz	treeBalancingSz	constrNumNodes	treeMatvecSz	matvecNumNodes	sort(min)	sort(mean)	sort(max)	constr(min)	constr(mean)	constr(max)	bal(min)	bal(mean)	bal(max)	adaptive_oda(min)	adaptive_oda(mean)	adaptive_oda(max)	ghostexchange(min)	ghostexchange(mean)	ghostexchange(max)	topdown(min)	topdown(mean)	topdown(max)	bottomup(min)	bottomup(mean)	bottomup(max)	treeinterior(min)	treeinterior(mean)	treeinterior(max)	elemental(min)	elemental(mean)	elemental(max)	
