matvecs,res_L2,res_Linf,vcycles,group_name,cells,frequency_x,frequency_y,frequency_z,max_depth,mesh,mesh_family,scale_x,scale_y,scale_z,solver,unknowns
11,5.094234460993413e-10,1.876819099787903e-08,11,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,2.0,accelerated_hybrid_mg,35937
12,1.0953343213636222e-10,3.166607992944125e-09,12,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,2.0,accelerated_hybrid_mg,35937
13,8.822336097697894e-12,3.1062338392635745e-10,13,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,2.0,accelerated_hybrid_mg,35937
14,1.4661459648307674e-12,6.57482428845634e-11,14,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,2.0,accelerated_hybrid_mg,35937
15,3.193318919027084e-13,1.3310508642196798e-11,15,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,2.0,accelerated_hybrid_mg,35937
16,9.819033562738568e-14,3.02436239561992e-12,16,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,2.0,accelerated_hybrid_mg,35937
17,9.498783986848491e-15,3.6750698765102977e-13,17,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,2.0,accelerated_hybrid_mg,35937
18,2.509064603123758e-15,7.939594748940364e-14,18,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,2.0,accelerated_hybrid_mg,35937
19,3.712434821214299e-16,1.2308170638268384e-14,19,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,2.0,accelerated_hybrid_mg,35937
0,0.09616067124401342,3.6998306199969444,0,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,2.0,accelerated_hybrid_mg,274625
1,0.004926357321516282,0.27202039301820574,1,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,2.0,accelerated_hybrid_mg,274625
2,0.0008040213813975891,0.04167430166354125,2,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,2.0,accelerated_hybrid_mg,274625
3,8.931050553758195e-05,0.008720127754771835,3,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,2.0,accelerated_hybrid_mg,274625
4,2.95630795644863e-05,0.0023639728167546134,4,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,2.0,accelerated_hybrid_mg,274625
5,7.185683236801059e-06,0.00042754319615406007,5,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,2.0,accelerated_hybrid_mg,274625
6,8.473615606361518e-07,3.723774189422013e-05,6,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,2.0,accelerated_hybrid_mg,274625
7,2.6451839315248995e-07,1.319521148213492e-05,7,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,2.0,accelerated_hybrid_mg,274625
8,2.333868845838284e-08,1.9906009158152663e-06,8,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,2.0,accelerated_hybrid_mg,274625
9,6.565074797435022e-09,3.4894570619190045e-07,9,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,2.0,accelerated_hybrid_mg,274625
10,1.459969237560975e-09,7.915145351569542e-08,10,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,2.0,accelerated_hybrid_mg,274625
11,3.4420918598187516e-10,1.4202620799777326e-08,11,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,2.0,accelerated_hybrid_mg,274625
12,3.502877124301962e-11,2.8530128989902655e-09,12,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,2.0,accelerated_hybrid_mg,274625
13,6.633971146640762e-12,7.410027558201543e-10,13,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,2.0,accelerated_hybrid_mg,274625
14,2.0795146170380935e-12,1.4053978101888726e-10,14,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,2.0,accelerated_hybrid_mg,274625
15,4.700526992538879e-13,2.779172778189525e-11,15,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,2.0,accelerated_hybrid_mg,274625
16,8.590349053812631e-14,6.8364519907902e-12,16,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,2.0,accelerated_hybrid_mg,274625
17,1.2893754621312395e-14,1.3538057708590626e-12,17,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,2.0,accelerated_hybrid_mg,274625
18,4.8671350084514555e-15,3.3166131587321913e-13,18,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,2.0,accelerated_hybrid_mg,274625
19,1.285453346484928e-15,7.393974636848099e-14,19,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,2.0,accelerated_hybrid_mg,274625
20,1.6046192152785466e-16,1.4345132124868915e-14,20,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=accelerated_hybrid_mg mesh=uniform max_depth=6,262144,0.75,0.75,0.75,6,uniform(6),uniform,1.0,1.0,2.0,accelerated_hybrid_mg,274625
0,2.9651164466847373,0.17710785475538598,0,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,2.0,standalone_gmg,4913
1,0.6063836025380084,0.0459327099757741,1,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,2.0,standalone_gmg,4913
2,0.23081035511657458,0.016235271946610924,2,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,2.0,standalone_gmg,4913
3,0.09445170858468839,0.006164892441168468,3,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,2.0,standalone_gmg,4913
4,0.039449636020605826,0.002410231101651228,4,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,2.0,standalone_gmg,4913
5,0.016686260793221202,0.0009634525251027148,5,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,2.0,standalone_gmg,4913
6,0.007112932913504567,0.0003966721802222961,6,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,2.0,standalone_gmg,4913
7,0.0030457701419579213,0.00017067086594783898,7,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,2.0,standalone_gmg,4913
8,0.0013075052423170536,7.346266565555482e-05,8,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,2.0,standalone_gmg,4913
9,0.0005620741523192121,3.162673763368318e-05,9,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,2.0,standalone_gmg,4913
10,0.0002418090949632206,1.3616950543984818e-05,10,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,2.0,standalone_gmg,4913
11,0.00010407101622103782,5.863053767776738e-06,11,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,2.0,standalone_gmg,4913
12,4.480053565917922e-05,2.524511960269593e-06,12,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,2.0,standalone_gmg,4913
13,1.9288059849941662e-05,1.0870164486032063e-06,13,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,2.0,standalone_gmg,4913
14,8.304660408730161e-06,4.6805584802411815e-07,14,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,2.0,standalone_gmg,4913
15,3.5757759424776185e-06,2.0153984224557941e-07,15,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,2.0,standalone_gmg,4913
16,1.5396671612309082e-06,8.678110302584585e-08,16,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,2.0,standalone_gmg,4913
17,6.6296068599846e-07,3.736715614710562e-08,17,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,2.0,standalone_gmg,4913
18,2.854638129935993e-07,1.6089973492450227e-08,18,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,2.0,standalone_gmg,4913
19,1.229180382956199e-07,6.928207174627943e-09,19,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,2.0,standalone_gmg,4913
20,5.292743690041186e-08,2.9832289138997936e-09,20,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,2.0,standalone_gmg,4913
21,2.27901127868967e-08,1.2845541436101726e-09,21,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,2.0,standalone_gmg,4913
22,9.813236917702826e-09,5.531186897389517e-10,22,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,2.0,standalone_gmg,4913
23,4.225500915423254e-09,2.3816852656732834e-10,23,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,2.0,standalone_gmg,4913
24,1.8194669808527365e-09,1.0255350735288715e-10,24,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,2.0,standalone_gmg,4913
25,7.834480571151593e-10,4.415874610419479e-11,25,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,2.0,standalone_gmg,4913
26,3.3734649493382243e-10,1.9014401164696437e-11,26,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,2.0,standalone_gmg,4913
27,1.452587277001109e-10,8.187464595188487e-12,27,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,2.0,standalone_gmg,4913
28,6.254724539001805e-11,3.5254993369093768e-12,28,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,2.0,standalone_gmg,4913
29,2.6932342481289872e-11,1.5180495749334e-12,29,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,2.0,standalone_gmg,4913
30,1.159685603045873e-11,6.536854391114844e-13,30,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,2.0,standalone_gmg,4913
31,4.993498323520683e-12,2.814415367424772e-13,31,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,2.0,standalone_gmg,4913
32,2.150177343341198e-12,1.2122247650125928e-13,32,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,2.0,standalone_gmg,4913
33,9.258286879558984e-13,5.22221155208058e-14,33,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,2.0,standalone_gmg,4913
34,3.987008560671803e-13,2.2537527399890678e-14,34,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,2.0,standalone_gmg,4913
35,1.7168485219849085e-13,9.71445146547012e-15,35,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,2.0,standalone_gmg,4913
36,7.391802814645373e-14,4.1772141301521515e-15,36,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,2.0,standalone_gmg,4913
37,3.182885944260379e-14,1.8596235662471372e-15,37,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,2.0,standalone_gmg,4913
38,1.3730105301232264e-14,8.465450562766819e-16,38,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=4,4096,0.75,0.75,0.75,4,uniform(4),uniform,1.0,1.0,2.0,standalone_gmg,4913
0,3.1454108545395814,0.1496553652296648,0,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,2.0,standalone_gmg,35937
1,0.3825704952855018,0.012124589627821925,1,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,2.0,standalone_gmg,35937
2,0.13199375027509472,0.0036240551491192943,2,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,2.0,standalone_gmg,35937
3,0.05237840646263694,0.0013328016579599068,3,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,2.0,standalone_gmg,35937
4,0.022219196080186594,0.0005479155349008766,4,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,2.0,standalone_gmg,35937
5,0.009930633796169154,0.00024404529347302195,5,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,2.0,standalone_gmg,35937
6,0.0046118295100097805,0.0001103017179784685,6,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,2.0,standalone_gmg,35937
7,0.002196084036208146,5.052751921603982e-05,7,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,2.0,standalone_gmg,35937
8,0.0010612918385437035,2.3421032352890364e-05,8,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,2.0,standalone_gmg,35937
9,0.0005170183063938623,1.0986488102108366e-05,9,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,2.0,standalone_gmg,35937
10,0.0002528987149772466,5.254359268366468e-06,10,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,2.0,standalone_gmg,35937
11,0.00012394221262649807,2.5297995014782887e-06,11,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,2.0,standalone_gmg,35937
12,6.079073639171061e-05,1.2301045722723503e-06,12,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,2.0,standalone_gmg,35937
13,2.9823700055709818e-05,5.992683596474369e-07,13,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,2.0,standalone_gmg,35937
14,1.4631260475636734e-05,2.936030791345426e-07,14,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,2.0,standalone_gmg,35937
15,7.177182448891121e-06,1.445914589587316e-07,15,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,2.0,standalone_gmg,35937
16,3.5201897651587672e-06,7.112134656032942e-08,16,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,2.0,standalone_gmg,35937
17,1.7263156369367463e-06,3.49517445619521e-08,17,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,2.0,standalone_gmg,35937
18,8.464945065556007e-07,1.7165217106214492e-08,18,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,2.0,standalone_gmg,35937
19,4.150371953044042e-07,8.425876231975271e-09,19,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,2.0,standalone_gmg,35937
20,2.034779864207713e-07,4.1344793279100844e-09,20,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,2.0,standalone_gmg,35937
21,9.975226169514864e-08,2.0281829891770353e-09,21,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,2.0,standalone_gmg,35937
22,4.890001367058194e-08,9.947277272714938e-10,22,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,2.0,standalone_gmg,35937
23,2.397070738309918e-08,4.877919257753605e-10,23,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,2.0,standalone_gmg,35937
24,1.1750112193152167e-08,2.39174632789968e-10,24,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,2.0,standalone_gmg,35937
25,5.759638782914322e-09,1.1726227584427096e-10,25,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,2.0,standalone_gmg,35937
26,2.823206468825322e-09,5.748751561590604e-11,26,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,2.0,standalone_gmg,35937
27,1.3838395983086796e-09,2.8181750336142564e-11,27,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,2.0,standalone_gmg,35937
28,6.783061433538926e-10,1.3814866785255564e-11,28,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,2.0,standalone_gmg,35937
29,3.32478417486657e-10,6.771953223877469e-12,29,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,2.0,standalone_gmg,35937
30,1.6296695271763696e-10,3.319501791498869e-12,30,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,2.0,standalone_gmg,35937
31,7.987932010335594e-11,1.6271380944010705e-12,31,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,2.0,standalone_gmg,35937
32,3.915330098584177e-11,7.975829198481055e-13,32,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,2.0,standalone_gmg,35937
33,1.9191204443975023e-11,3.9095029297220307e-13,33,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,2.0,standalone_gmg,35937
34,9.406661450420713e-12,1.9163143294420593e-13,34,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,2.0,standalone_gmg,35937
35,4.61069747215317e-12,9.39357099050131e-14,35,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,2.0,standalone_gmg,35937
36,2.2599562601242083e-12,4.6048234669804344e-14,36,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,2.0,standalone_gmg,35937
37,1.1077201361667043e-12,2.2575257635493173e-14,37,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,2.0,standalone_gmg,35937
38,5.42957849886461e-13,1.1073173628028954e-14,38,scale=[1_1_2] freq=[0.75_0.75_0.75] solver=standalone_gmg mesh=uniform max_depth=5,32768,0.75,0.75,0.75,5,uniform(5),uniform,1.0,1.0,2.0,standalone_gmg,35937
